area,average_price,houses_sold,no_of_crimes,year,median_salary,population_size,number_of_jobs,area_size,no_of_houses,area_encoded
north east,42076,1983.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42572,1986.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42370,3052.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42096,2406.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43266,2857.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42315,3251.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43288,2719.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41899,2969.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41851,2983.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41688,2674.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41728,2620.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42303,2859.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,40790,2020.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,40722,2113.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41753,2893.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,41588,2604.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42987,3464.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42848,3235.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42800,3382.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43374,3671.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43082,3347.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42537,3477.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42799,3932.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42636,3270.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42353,2548.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42574,2458.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,42735,2850.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43976,2951.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44090,3704.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44628,3977.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45566,3920.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44793,3962.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43770,3505.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43996,3876.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44049,3345.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44379,3634.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44246,2522.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43510,2488.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,44786,3106.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45039,3350.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45169,3735.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45962,4051.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45789,4312.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,46569,3542.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,46510,3468.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45548,3853.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45475,3383.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45995,3542.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45467,2317.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,43969,2436.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,45505,3338.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,46042,3623.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,46172,3550.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,47671,3962.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,47753,4474.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,47713,3994.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,47740,3778.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,48970,4285.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,48694,4106.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,48298,4060.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,30
north east,47604,2564.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,47757,2752.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,48678,4035.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49463,3866.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49780,4015.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49003,4684.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,50416,4091.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,50702,4113.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49432,4199.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49501,4027.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49024,3769.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,50362,4389.0,2132.0,2000,17430.0,2543421.0,1069000.0,4323.0,102402.0,30
north east,49837,2668.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,49045,2821.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,49587,4154.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,51735,4007.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,52412,4362.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,52266,5178.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,53353,4856.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,55425,5348.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,53720,4363.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,54201,4786.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,54769,5406.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,55879,4533.0,2132.0,2001,17844.0,2540090.0,1075000.0,4323.0,102402.0,30
north east,54746,3238.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,54983,3451.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,56509,4895.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,58178,4531.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,60166,6280.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,60958,4696.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,63302,5572.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,65025,5792.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,64455,4805.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,66049,5024.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,68494,5654.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,69491,4946.0,2132.0,2002,18076.0,2540600.0,1101000.0,4323.0,102402.0,30
north east,67520,3888.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,68396,3762.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,71926,4296.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,75588,4386.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,77026,5214.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,78789,5226.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,82819,5504.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,84389,5600.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,84723,5293.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,87372,6148.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,88701,5677.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,89552,5747.0,2132.0,2003,18228.0,2540461.0,1113000.0,4323.0,102402.0,30
north east,90994,3865.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,88520,4006.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,93021,4888.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,99508,5809.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,102162,5267.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,106437,6201.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,110089,6208.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,111699,5153.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,110489,4582.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,112205,4650.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,109566,3883.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,113511,4199.0,2132.0,2004,19247.0,2540502.0,1117000.0,4323.0,102402.0,30
north east,111474,2559.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,110454,2752.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,112596,3359.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,115579,4117.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,117007,4157.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,118615,4474.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,121318,4806.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,123066,4378.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,121255,4623.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,121647,4311.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,123245,4400.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,123089,5168.0,2132.0,2005,20263.0,2547127.0,1180000.0,4323.0,102402.0,30
north east,123039,3300.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,121124,3597.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,123786,5123.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,126215,4571.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,126767,4795.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,129083,5746.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,130283,5313.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,129962,5071.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,131628,5510.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,131788,5216.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,130774,5343.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,134036,6047.0,2132.0,2006,20613.0,2552568.0,1163000.0,4323.0,102402.0,30
north east,132508,3904.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,131175,4014.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,132120,5267.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,135047,4734.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,135645,5560.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,137655,6406.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,139400,5765.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,138535,5930.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,138306,4766.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,137946,5077.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,138832,5193.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,138507,4126.0,2132.0,2007,21076.0,2562045.0,1149000.0,4323.0,102402.0,30
north east,135418,2800.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,135027,2919.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,133568,2952.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,135960,3098.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,137087,3163.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,135464,2827.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,132306,2488.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,131545,2119.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,126926,1954.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,124448,1999.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,123884,1713.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,120275,1710.0,2132.0,2008,21931.0,2569312.0,1156000.0,4323.0,102402.0,30
north east,118710,1138.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,117221,1200.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,117079,1680.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,118270,1708.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,119532,1998.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,120823,2218.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,120952,2277.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,122676,2126.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,123725,2098.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,123135,2438.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,124131,2139.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,125208,2934.0,2132.0,2009,22684.0,2575441.0,1117000.0,4323.0,102402.0,30
north east,119947,1363.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,121984,1632.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,123110,1851.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,123415,2080.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,122873,2018.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,123620,2557.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,123348,2623.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,126174,2320.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,122224,2213.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,124799,2331.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,120265,2095.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,119688,2338.0,2132.0,2010,23124.0,2586868.0,1114000.0,4323.0,102402.0,30
north east,117111,1458.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,116809,1541.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,115711,2060.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,119438,2157.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,119979,2056.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,119671,2476.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,117616,2514.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,116961,2436.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,117236,2580.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,116238,2261.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,117028,2480.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,115328,2618.0,2132.0,2011,23250.0,2596441.0,1130000.0,4323.0,102402.0,30
north east,113011,1694.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,113852,1640.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,116622,2368.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,116031,1795.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,115601,2160.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,117444,2579.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,117137,2104.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,119749,2458.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,118194,2015.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,116854,2361.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,116777,2502.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,114860,2354.0,2132.0,2012,23781.0,2602310.0,1122000.0,4323.0,102402.0,30
north east,113585,1582.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,112008,1697.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,115161,2212.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,115330,2016.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,115849,2618.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,115645,2764.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,118564,2698.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,120219,2870.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,119140,2651.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,112868,2933.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,116456,3237.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,116274,3277.0,2132.0,2013,24113.0,2610481.0,1132000.0,4323.0,102402.0,30
north east,114531,2614.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,114784,2467.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,116317,2830.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,118315,2845.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,118613,3236.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,121217,3539.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,121279,3228.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,121329,3488.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,120251,3115.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,118619,3533.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,118778,3293.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,118798,3237.0,2132.0,2014,24904.0,2618710.0,1162000.0,4323.0,102402.0,30
north east,117156,2417.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,118525,2290.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,117578,2829.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,121598,2718.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,120610,3303.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,122584,3735.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,122669,3739.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,123621,3198.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,123304,3289.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,121512,3582.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,123032,3403.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,123597,3351.0,2132.0,2015,25347.0,2624621.0,1196000.0,4323.0,102402.0,30
north east,121096,2451.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,121085,2627.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,122837,4535.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,122481,2381.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,124696,2756.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,126898,3499.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,127710,3511.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,126116,3241.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,124781,3370.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,124213,3061.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,124910,3366.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,126333,3661.0,2132.0,2016,25561.0,2636848.0,1173000.0,4323.0,102402.0,30
north east,122055,2581.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,124088,2701.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,121858,3530.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,124897,3011.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,127074,3088.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,128096,4245.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,127983,3452.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,129738,3486.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,127527,3562.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,128590,3537.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,127126,3661.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,130118,3664.0,2132.0,2017,25904.0,2644727.0,1208000.0,4323.0,102402.0,30
north east,124169,2523.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,126444,2535.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,124038,3213.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,128330,2867.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,128840,3301.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,128049,4049.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,131245,3449.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,130376,3935.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,130223,3115.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,130709,3557.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,128885,3824.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,128859,3349.0,2132.0,2018,26355.0,2657909.0,1206000.0,4323.0,102402.0,30
north east,125448,2538.0,2132.0,2019,27187.0,270418.0,137000.0,4323.0,102402.0,30
north east,124567,2618.0,2132.0,2019,27187.0,270418.0,137000.0,4323.0,102402.0,30
north east,124963,3309.0,2132.0,2019,27187.0,270418.0,137000.0,4323.0,102402.0,30
north east,129094,2792.0,2132.0,2019,27187.0,270418.0,137000.0,4323.0,102402.0,30
north east,128846,3288.0,2132.0,2019,27187.0,270418.0,137000.0,4323.0,102402.0,30
